"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_measurement","N2O_derivative","N2ONvolume_measurement","N2ONvolume_derivative","N2ONarea_measurement","N2ONarea_derivative","SP_measurement","SP_derivative","d18O_measurement","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification","Denitrification","Reduction","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"9223",2016-01-29,"1",90,30,"Zinal",0.317725,2.97328567760669,8.3361365976976,43.8106260986059,3.40694053744423,0.463865479819637,NA,-0.00119671813374398,NA,-0.00137125999998228,NA,-0.000121667126775962,NA,-0.000720158314940157,NA,-0.0188892421998964,0.2922625,0.19658130186722,5.61286252468132e-07,2.44727028044801e-06,1.49537676722963,0,1.49537676722963,0.131553294198538,0,1.49537676722963,6.01850146136659,42.9772496575423,8.40879045018934,42.2369443058493,0.212798059701739,13.3217256025923,29.323946546894,0.188191564665537,4.95217858876087,10.6434249673745,0.207769139999002,9.38982624839562,20.4991327159055,0.212313989013559,12.0452687215331,26.4419022387332,0.217204378486433,17.5056141404914,38.7839900098399,0.241142398481213,21.074826162168,46.6917676410208
"9283",2016-01-30,"1",90,30,"Zinal",0.317725,2.97335942848168,8.30970762124126,43.7876761697041,3.40702504491271,0.463999293870506,NA,-0.00112404672029409,NA,-0.0012879895116648,NA,-0.000112340931126101,NA,-0.000872284599624393,NA,-0.0183541146004651,0.2922625,0.19658130186722,5.61286252468132e-07,2.44021518161991e-06,1.491065829054,0,1.491065829054,0.132075306295525,0,1.491065829054,5.94423845033695,42.9433674588967,8.35567599895511,42.2182722496567,0.195650890102954,13.953964159277,30.7133046909465,0.128749428390133,8.50241124560093,18.4849263816863,0.19384668813178,10.6533679221613,23.3095625892164,0.204984861068393,12.3965693938658,27.1904121064096,0.207702059313644,16.7126961433265,36.8597919667304,0.223369572239623,22.0633830837772,48.9915047601311
"9343",2016-01-31,"1",90,30,"Zinal",0.317725,2.9734477084962,8.28307048419737,43.7655324052834,3.40712620060131,0.464133704351631,NA,-0.00105570153318844,NA,-0.00120967580170979,NA,-0.000103630175477115,NA,-0.00101538499932464,NA,-0.0178321231347284,0.2922625,0.19658130186722,5.61286252468132e-07,2.43323629395728e-06,1.48680145884726,0,1.48680145884726,0.133066171593697,0,1.48680145884726,5.87639224604,42.911665926534,8.30322965004762,42.2005727370936,0.214674406915615,12.3625577676528,27.123757545142,0.169894317210116,3.98222763791772,8.43406261077182,0.195760147312444,8.08619741148521,17.5484407998223,0.201695457696594,11.8023671286565,25.8478740687928,0.217976788220137,15.189527709303,33.4468179114381,0.324343151986313,23.8730167483981,52.8549584517477
"9403",2016-02-01,"1",90,30,"Zinal",0.317725,2.97354783771223,8.25624607667169,43.7441796655245,3.40724093370202,0.464268303018387,NA,-0.000991449177242322,NA,-0.00113605239991974,NA,-9.54994884495803e-05,NA,-0.00114979818457128,NA,-0.0173232384678634,0.2922625,0.19658130186722,5.61286252468132e-07,2.42633644868165e-06,1.48258538659521,0,1.48258538659521,0.144307573499023,0,1.48258538659521,5.8145652227346,42.8820711274622,8.25146382171019,42.1837815264282,0.195460238477094,13.0433385888922,28.5780984559406,0.169260936570022,0.636590450618175,0.87638919241101,0.178838579248278,7.69164703308795,16.6462967455768,0.185924269087843,15.7177794227895,34.4381190414645,0.207983506681581,16.6921828121531,36.7503079796651,0.250973568169921,23.0125420177638,50.8699862812363
"9463",2016-02-02,"1",90,30,"Zinal",0.317725,2.97365739388578,8.22925450967419,43.7236026038218,3.40736646868562,0.464402722310333,NA,-0.000931066267779359,NA,-0.00106686258992573,NA,-8.79150708272369e-05,NA,-0.0012758588656936,NA,-0.0168273984100456,0.2922625,0.19658130186722,5.61286252468132e-07,2.41951828215711e-06,1.47841922321826,0,1.47841922321826,0.15433485443463,0,1.47841922321826,5.75834699519227,42.8544990464617,8.20038805889224,42.1678380792473,0.167983037408579,15.7584538459667,34.6075467005483,0.112311563941863,2.64534665920139,5.3499346363612,0.149565613883963,11.1556307181138,24.3601278236392,0.169165523905865,16.4255967185912,36.1198995126806,0.187751676468851,21.0371250218673,46.2913712536946,0.222988566913037,25.5769917804921,56.5250110877794
"1",2015-08-27,"1",120,30,"Zinal",0.308025,6.37790594330924,4.46517512392533,40.6312137416882,7.30812597858318,1.13492934060865,NA,-0.00426627704012399,NA,-0.00488851578956098,NA,-0.000731829284236511,NA,-0.0125110263661924,NA,0.118511281724802,0.3140875,0.136585191908714,1.66880011583144e-07,3.33370804811134e-06,0.605642261311919,0,0.605642261311919,0,0,0.605642261311919,0,0,4.76756818818031,44.7085920256025,-1.1054353922852,17.2219661204761,33.2476386093916,-1.81260125440857,3.68460462404887,6.81906087118374,-1.60075568674429,13.4973913865709,25.7330085792134,-1.16497102110152,16.9804066279794,32.9273800048042,-0.901294638189621,23.3700133226258,45.3848719936444,0.0638072837598951,26.6168525644147,51.7259556936949
"61",2015-08-28,"1",120,30,"Zinal",0.309035417,6.3815813933055,4.44327160283807,40.8518521721485,7.31233749437526,1.13542270001072,NA,-0.00450465423113235,NA,-0.00516165929260339,NA,-0.000771646667754401,NA,-0.0133893001099341,NA,0.126035680226155,0.3151989585,0.133529833998963,1.54772825468444e-07,3.32912883534702e-06,0.560931205253064,0,0.560931205253064,0,0,0.560931205253064,0,0,4.78990049273359,44.7635369586313,-1.04500859739551,15.0121039137333,29.1654680032947,-1.98860868139471,0.81155315588571,1.41650025410854,-1.56304330599994,8.88785586727066,17.2176629474424,-1.05085201026558,16.5623081570515,32.2650994993362,-0.646413861556443,21.4162051160519,41.7587744200521,-0.0280607986406499,27.0164141863059,52.6119400372107
"121",2015-08-29,"1",120,30,"Zinal",0.31045,6.38479550604596,4.41938313827587,41.0866094915549,7.31602038669533,1.13583538877583,NA,-0.0047553433206489,NA,-0.00544891211209014,NA,-0.00081350634164259,NA,-0.0142700217713099,NA,0.13383907401436,0.3165125,0.12991895746888,1.41274511808428e-07,3.32440811618554e-06,0.511284276074249,0,0.511284276074249,0,0,0.511284276074249,0,0,4.81233457929114,44.8191727984154,-1.07950779412488,14.8454112189487,29.0261173583623,-2.09607272370056,1.61714793303106,3.09358429299876,-1.46109626118858,10.7929723728801,20.8204319539214,-1.26841097737933,16.3216605875997,32.0114816241698,-0.669840656886628,19.1498969677662,37.5135181174055,-0.0579067137964672,27.9559267047119,54.8107835168415
"181",2015-08-30,"1",120,30,"Zinal",0.31045,6.3875279042071,4.39338827782425,41.3359054721358,7.31915130617936,1.1361645329965,NA,-0.00501882327299453,NA,-0.00575081965571599,NA,-0.000857488188290686,NA,-0.0151319115764396,NA,0.141877254337912,0.3165125,0.12991895746888,1.41274511808428e-07,3.31954158119305e-06,0.510535817180616,0,0.510535817180616,0,0,0.510535817180616,0,0,4.83486893011993,44.8755041273391,-0.828401954678039,10.9510509548559,21.5531443546589,-2.30264174673123,-0.491415812515302,-1.12733949768691,-1.24971021763256,2.23860064646118,4.00919304066427,-0.724381653850729,10.200694228687,19.841481981508,-0.145434804832492,15.8468918588164,31.3261876603133,0.0899436267350857,29.0616031606206,57.8732474043732
"241",2015-08-31,"1",120,30,"Zinal",0.312824479,6.38975798716492,4.36518540511873,41.6000257347668,7.32170664759445,1.13640725708174,NA,-0.00529556747887381,NA,-0.00606792843123156,NA,-0.00090367264011623,NA,-0.0159477588369496,NA,0.150093359162801,0.3176997395,0.126655280420125,1.29804382735978e-07,3.3145251130568e-06,0.468376349890472,0,0.468376349890472,0,0,0.468376349890472,0,0,4.85750208438336,44.9325342764482,-1.34569231593337,16.7048653186255,33.2505069009471,-2.27218646635286,3.19160185259604,6.4876160979139,-1.77531673161863,12.4148696867702,24.6935739797461,-1.42175416100308,17.1563962066962,33.9956623068681,-0.938135971618974,21.0320703337811,41.6531435369094,-0.147405813239089,28.3445742941008,56.3885506476781
"301",2015-09-01,"1",120,30,"Zinal",0.310652083,6.39146497465641,4.33470422757685,41.8790838025039,7.3236625998682,1.1365606896524,NA,-0.00558604727555367,NA,-0.00640077401916596,NA,-0.000952139267826338,NA,-0.0166837558294811,NA,0.158416899256381,0.3166135415,0.129641198158714,1.40271696120566e-07,3.30935483360942e-06,0.505356284987771,0,0.505356284987771,0,0,0.505356284987771,0,0,4.88023266102312,44.9902652306172,-1.22307407977609,15.0837914261984,30.138277594375,-2.09663260497109,4.1444022669067,7.91109144538504,-1.78007431910443,8.98382821248127,17.9354140480239,-1.23979582448281,16.5592851700238,33.4336707852794,-0.682212799640095,20.9342475243023,41.8541839287075,-0.25856629863611,25.0089934888596,49.9503782542111
"361",2015-09-02,"1",120,30,"Zinal",0.312571875,6.39262795375997,4.30191974301981,42.1729800929449,7.32499519992139,1.13662196953137,5.005346757,-0.00589072343976482,5.73537850695695,-0.00674988752648779,0.880983559537108,-0.00100296657874079,4.7,-0.0172990068774292,37.35,0.166763281203162,0.3175734375,0.127002479901452,1.3099238365432e-07,3.30402715218399e-06,0.471165996378702,0,0.471165996378702,0,0,0.471165996378702,0,0,4.90305938384623,45.0486975320837,-1.19652756628864,14.3008315685916,28.7082476515447,-2.58626858310338,1.36753286470063,2.30329012684493,-1.75518373038787,7.77465757036808,15.343250375344,-1.17161849391933,13.7068312009527,27.5586736322375,-0.593852655553151,20.1740053927352,40.6231962127338,0.0252036406049174,29.4611388759891,59.3403017980998
"421",2015-09-03,"1",120,30,"Zinal",0.310904688,6.39322592904504,4.26686844988287,42.4813593882657,7.32568039013182,1.13658825177132,NA,-0.00621004494097174,NA,-0.00711578260594602,NA,-0.00105623110007884,NA,-0.0177453049662665,NA,0.1750337903906,0.316259896,0.130613356431535,1.43803530598669e-07,3.29853881453661e-06,0.51638716033116,0,0.51638716033116,0,0,0.51638716033116,0,0,4.92598110891341,45.1078301825697,-1.20600579301394,13.6564718867788,27.6312621028673,-2.56225071818399,-1.39208929488718,-3.01842616200657,-1.7359228090438,8.80724296375557,17.849349078632,-1.28784148027579,15.2682365352533,31.0551999497448,-0.762142774890941,18.8554950176519,37.8278602164441,0.152042144955906,28.1676096086951,57.0913988177378
"481",2015-09-04,"1",120,30,"Zinal",0.312571875,6.39323787568795,4.22966614948813,42.8035690144949,7.32569407919719,1.13645671365749,NA,-0.00654444608122747,NA,-0.00749895567608119,NA,-0.00111200739729344,NA,-0.0179672772442645,NA,0.183116340220486,0.317472396,0.127280239211618,1.31948257049498e-07,3.29288695143161e-06,0.473003949009949,0,0.473003949009949,0,0,0.473003949009949,0,0,4.94899685431942,45.1676605442179,-1.18817819501862,12.9714721434618,26.4846005468512,-3.10300286900544,-2.08441354360979,-4.48541309912624,-1.70542895330792,7.62649634436717,15.7618929732226,-1.05176489304453,11.2433890976099,22.8473406223876,-0.675662639522296,18.1546141867071,37.127346028601,0.181156566517878,32.5438451453221,66.461815001468
"541",2015-09-05,"1",120,30,"Zinal",0.312875,6.39264279529571,4.19052615370902,43.1386206927431,7.32501220610083,1.13622456061771,NA,-0.00689434018818667,NA,-0.0078998827677319,NA,-0.00117036715735804,NA,-0.0179029756058159,NA,0.190886987545887,0.317725,0.126585840248963,1.29567691667455e-07,3.28706912583585e-06,0.463649554070423,0,0.463649554070423,0,0,0.463649554070423,0,0,4.97210583244908,45.2281842395718,-1.15710650789086,12.0060387087184,24.6652824948961,-2.2024253295373,-0.152883475584889,-0.514255017011274,-1.72324027782989,7.56887315036857,15.7003052210296,-1.18059006460322,11.8184063365041,24.2510456616327,-0.564876936968038,18.2876979703135,37.5451542312194,0.106776405071106,22.4431339692955,46.1150801914804
"601",2015-09-06,"1",120,30,"Zinal",0.312420313,6.39141977412255,4.14977610843299,43.4851597073072,7.3236108068191,1.13588903196796,NA,-0.00726011726831978,NA,-0.00831900823012803,NA,-0.00123137825371915,NA,-0.0174849848143695,NA,0.198212367461454,0.3174976565,0.127210799040456,1.3170883049649e-07,3.28108337752206e-06,0.470453222502242,0,0.470453222502242,0,0,0.470453222502242,0,0,4.99530748478409,45.2893950508322,-1.35849714109925,13.4220331213264,27.6575170017311,-2.82747919306738,0.551356845504304,1.05646747472291,-1.73187679145359,8.84507428512923,18.2268005383248,-1.38633158055423,13.7605582525845,28.0098437540172,-0.893201038019481,17.2812073844394,35.7448751702563,-0.0574293398317074,27.8747076943591,57.8337371898994
"661",2015-09-07,"1",120,30,"Zinal",0.31045,6.38954804330636,4.10787108245305,43.8414455457279,7.32146608334335,1.13544740641853,NA,-0.00764213608651089,NA,-0.0087567459776207,NA,-0.00129510419626832,NA,-0.0166420529318871,NA,0.204953085582336,0.3165125,0.12991895746888,1.41274511808428e-07,3.27492826373428e-06,0.503674419024016,0,0.503674419024016,0,0,0.503674419024016,0,0,5.01860151932459,45.3512848186171,-1.14025030495907,11.0269230619076,23.017060168235,-2.75283845002175,1.43315467006357,3.07354514949194,-1.61299524169191,4.13717879312644,8.34818440078027,-1.15418901652835,9.47852956968934,19.6874331120262,-0.438461484952511,15.2671221587946,32.0462041066802,-0.0440241953025562,25.5054761841744,53.1804782702777
"721",2015-09-08,"1",120,30,"Zinal",0.31045,6.3870070406961,4.06540022789951,44.2053483528064,7.31855447452492,1.13489700726454,7.911427998,-0.0080407249727653,9.06531281486332,-0.00921346826911251,1.4501849327392,-0.00136160347130873,4.13,-0.0153012175801441,43.23,0.210968003861813,0.3165125,0.12991895746888,1.41274511808428e-07,3.26860289443228e-06,0.502701595666761,0,0.502701595666761,0,0,0.502701595666761,0,0,5.04198795067633,45.4138433404515,-1.39914237076036,12.7273806449988,26.6473533377602,-2.5958052017387,-1.45709148490166,-3.15264701489676,-2.18445648196503,5.94669813816457,12.1424141811794,-1.6399089449133,15.2369023714496,31.7469785497759,-0.665265723637685,19.9790820633573,41.4480731789523,0.229669559696445,23.2145908543493,48.8305137938799
"781",2015-09-09,"1",120,30,"Zinal",0.310803646,6.38377647378751,4.02308441476217,44.5743652447818,7.31485272818997,1.13423520718431,NA,-0.00845617052830274,NA,-0.00968950585473166,NA,-0.00143092855150483,NA,-0.0133903312289591,NA,0.216119346023865,0.3164619795,0.130057836436722,1.4177779733015e-07,3.26210696050705e-06,0.50348983777074,0,0.50348983777074,0,0,0.50348983777074,0,0,5.06546714283861,45.4770582692012,-1.37935591895305,12.3314106434073,26.0800828967084,-2.71421916029968,-0.0190736878629116,-0.277166680535985,-2.01876536391794,7.54222140004979,15.6815325530163,-1.45280107463582,12.9156373782366,27.403177367952,-0.849636649501773,17.4453900595709,37.1028916185898,0.0545475385987081,23.5912420250939,49.9421676965647
"841",2015-09-10,"1",120,30,"Zinal",0.312319271,6.37983638323466,3.98176299454482,44.9456596167502,7.31033797391432,1.13345943257134,NA,-0.00888871549878271,NA,-0.0101851381486663,NA,-0.00150312523584888,NA,-0.0108408448508758,NA,0.220278282326764,0.3168408855,0.129016237992739,1.38033621070578e-07,3.25544075325284e-06,0.489191570159439,0,0.489191570159439,0,0,0.489191570159439,0,0,5.08903985470918,45.5409150116589,-1.62090600988843,13.7282695431177,29.2184319519043,-2.71892812856168,3.69576387586661,7.44596558830501,-2.10806340654121,9.84273019694564,20.9398586302425,-1.63059183788505,14.8943278047666,31.804133284035,-1.19158557115264,17.4348576363849,37.2011205373326,-0.375712273681271,22.666350037618,48.3326611239658
"901",2015-09-11,"1",120,30,"Zinal",0.310803646,6.37516720636243,3.94236937371618,45.3161249800253,7.30498779579915,1.13256716732969,NA,-0.00933855430074398,NA,-0.010700586262144,NA,-0.00157823112791698,NA,-0.00759067723352793,NA,0.223330892159168,0.3155020835,0.132696554693983,1.5158093737915e-07,3.24860517330299e-06,0.536075312705397,0,0.536075312705397,0,0,0.536075312705397,0,0,5.11270728830057,45.6053966274749,-1.59473901801684,13.258559243889,28.3674777847691,-2.69812268833506,0.0250951938199158,-0.0835729900036869,-2.26126495663281,9.16580607776099,19.6232416187881,-1.87918980595239,15.5218396665471,33.2539438796005,-1.07895934602444,18.280213209323,39.2231004610047,0.0627997196364578,23.3678199666607,49.7062549906503
"961",2015-09-12,"1",120,30,"Zinal",0.313279167,6.36974984006951,3.90589728511427,45.6824726348574,7.29878030454847,1.13155595606927,NA,-0.00980582678795472,NA,-0.0112360108033201,NA,-0.0016562759842201,NA,-0.00358699584751325,NA,0.2251838673164,0.317901823,0.126099760425311,1.27919325835374e-07,3.24160172718574e-06,0.451419280879245,0,0.451419280879245,0,0,0.451419280879245,0,0,5.13647113963673,45.6704837286139,-1.66457383786619,13.1927498989475,28.5525115456659,-2.84376999947726,-0.5908616838815,-1.35604418905745,-2.26574344457056,11.0194653881791,23.771352564452,-1.72227826412797,12.9842637646978,28.5314514131713,-1.34450229680338,18.1835544610441,39.4114053266409,0.0287001110226882,21.5074556162451,46.495583233794
"1021",2015-09-13,"1",120,30,"Zinal",0.312875,6.36356570248759,3.8733621581063,46.041339813365,7.29169420812131,1.13042340664664,NA,-0.0102906095243027,NA,-0.0117914994099781,NA,-0.00173727944075534,NA,0.00121124569142581,NA,0.225769740052573,0.3176239585,0.126863599559129,1.30516270466627e-07,3.23443250964985e-06,0.459565095723907,0,0.459565095723907,0,0,0.459565095723907,0,0,5.16033365226971,45.7361543794995,-1.28322793678407,9.80667938452567,21.269488329696,-2.7058950891321,-0.0261434227071174,0.129175643879659,-1.76784136182074,4.5017689373965,9.88237040958164,-1.60950753406268,11.3267157629751,25.139685798693,-0.548889531754039,13.2786799782719,28.9280801733206,0.116570671216102,20.7403018850054,45.1131904330883
"1081",2015-09-14,"1",120,30,"Zinal",0.312875,6.35659679275022,3.84576416192268,46.3894121641022,7.28370888021797,1.12916719200889,NA,-0.0107929197439964,NA,-0.012367071369764,NA,-0.00182125137969115,NA,0.00683110076367529,NA,0.225051165964743,0.3169166665,0.128807918853734,1.37293198339282e-07,3.22710016994492e-06,0.482331644916325,0,0.482331644916325,0,0,0.482331644916325,0,0,5.18429767332234,45.8023839979959,-1.81361867383629,13.6827046833492,29.9351429295893,-2.94718920791938,-1.09546045038991,-2.41364450706199,-2.44074871278781,11.1930407319476,24.2580244264753,-1.88255400806983,14.4571979935796,30.9891708009132,-1.481958299724,18.7484633251205,41.3131019587145,0.182403886495748,21.6753182198833,47.301510014781
"1141",2015-09-15,"1",120,30,"Zinal",0.312875,6.34882574822761,3.82406057307787,46.723552051047,7.27480442586238,1.12778505131295,NA,-0.0113126977506712,NA,-0.0129626605326522,NA,-0.00190819011427522,NA,0.0132837973460372,NA,0.22302383694082,0.3176997395,0.126655280420125,1.29804382735978e-07,3.21960786033266e-06,0.454963569822088,0,0.454963569822088,0,0,0.454963569822088,0,0,5.20836671192507,45.8691452573563,-1.00561281160402,7.30235649419506,16.0841139447696,-3.14317677791362,-1.42221968450477,-2.92494898564617,-1.75456944344979,0.0897572918446943,0.0228805134653135,-1.12630728969587,7.48093372445579,16.3426540272815,0.0275231632179438,12.3725584845037,27.3209595676003,0.239560147104087,22.6877789938397,49.8433564521464
