"","date","column","depth","increment","variety","moisture","N2O","SP","d18O","N2ONvolume","N2ONarea","N2O_derivative","N2ONvolume_derivative","N2ONarea_derivative","SP_derivative","d18O_derivative","theta_w","theta_a","Ds","dCdZ","F","F_top_in","F_top_out","F_bottom_in","F_bottom_out","F_out","SP_bottom","d18O_bottom","SP_top","d18O_top","Nitrification_2.5%","Denitrification_2.5%","Reduction_2.5%","Nitrification_25%","Denitrification_25%","Reduction_25%","Nitrification_50%","Denitrification_50%","Reduction_50%","Nitrification_75%","Denitrification_75%","Reduction_75%","Nitrification_97.5%","Denitrification_97.5%","Reduction_97.5%"
"2995",2015-10-16,"2",90,30,"Probus",0.303478125,7.11076865314633,5.12588164935077,44.0408782742777,8.14787699656643,1.54697232552639,-0.0431677041808197,-0.049463730367756,-0.00807842489542921,0.000271180490031004,0.0732929699446842,0.297339844,0.182623872821577,4.39143532980005e-07,1.05116238342639e-05,5.02528376263568,0,5.02528376263568,0.569277102472518,0,5.02528376263568,3.42624655202992,41.6510377683655,5.96347531531161,40.5322198211461,-1.62851019320027,-1.23972466841122,-4.8357247278136,-0.455485360648265,-0.707704478684764,-4.14277391493627,-0.124666054767682,7.67856900450682,13.153815141709,0.87825736720022,10.225452125695,18.9195149917865,0.894124637326938,21.1946841834797,40.2738847207241
"3054",2015-10-17,"2",90,30,"Probus",0.300851042,7.06243119500082,5.12751947313598,44.1474713563815,8.09248950155602,1.53799399271363,-0.0442376881059076,-0.0506897703437409,-0.00831382966217017,0.000271101506020346,0.0729630711130471,0.295091667,0.188804027437759,4.90644775747178e-07,1.04302356285681e-05,5.57115942161174,0,5.57115942161174,0.610622559094941,0,5.57115942161174,3.56090262543782,41.7635145829271,5.9770941038127,40.5862315358029,-1.80383307492628,-1.32542738893359,-5.61771553570239,-0.682218101012543,-0.697130853418139,-4.02238571582633,-0.051398620242301,9.69274735013085,16.8230095050455,0.53891649798886,14.2216384654935,26.2163993068905,1.1958658832462,23.3228000254703,44.4542445700662
"3113",2015-10-18,"2",90,30,"Probus",0.300699479,7.01412573391239,5.12914572670741,44.2529410946188,8.03713867038578,1.52900295345091,-0.0452528744351441,-0.0518530227248241,-0.00854006902017572,0.000271014821618676,0.0725541096534264,0.2946622395,0.189984507598548,5.00941615571039e-07,1.03513849630447e-05,5.64507686466683,0,5.64507686466683,0.662556716936139,0,5.64507686466683,3.69703190004063,41.9058469807562,5.99082721757276,40.6406058865604,-1.43610204124164,-1.57155078290972,-5.77747448162878,-1.32069721851802,-0.0999159057825993,-2.79899278738536,0.165128702121077,4.5707503735069,6.51198240429043,0.922077992217905,20.2481290052445,38.4167956972738,1.02527841311263,21.6826480390392,41.2860349825873
"3172",2015-10-19,"2",90,30,"Probus",0.299790104,6.96583201535538,5.13076030706889,44.3571687171814,7.98180129439968,1.51999500240643,-0.0462185861921557,-0.0529595853406418,-0.00875820221323225,0.000270920510163053,0.0720660961263584,0.294207552,0.191234426556016,5.12008083650719e-07,1.02749798012544e-05,5.72719647527732,0,5.72719647527732,0.697608772280673,0,5.72719647527732,3.83389520074765,42.0777254025896,6.00467138352681,40.6954050677042,-1.32267048690842,0.810939768007889,-0.139231533529355,-0.95972237577263,8.41260622054977,14.2387367546395,-0.562140624478537,14.5178848377316,26.390604636841,-0.117501388647389,16.8361309369846,31.7270293399534,0.522136638845589,19.9505427692404,37.8773311744416
"3231",2015-10-20,"2",90,30,"Probus",0.30135625,6.9175195705307,5.13236311185757,44.4600380805126,7.92644246091257,1.51096371746271,-0.0471402357984415,-0.0540156581060141,-0.00896930306086628,0.000270818644990532,0.071499280464534,0.295773698,0.186929149688797,4.74597032473858e-07,1.02008887023534e-05,5.27044535868985,0,5.27044535868985,0.672328827494768,0,5.27044535868985,3.97075271531108,42.27815105434,6.01862316243489,40.7506889181405,-2.21335694813155,2.57008858972893,3.3851670579064,-2.15686204104398,11.5229324025837,19.5843904617859,-0.759423950095342,13.9796602567155,26.4600215257263,-0.692076656196528,24.8594237077295,48.9620489708256,0.257411607048051,25.7584001600789,49.9922234631636
"3290",2015-10-21,"2",90,30,"Probus",0.300800521,6.86914982241101,5.13395403935726,44.5614359916612,7.87101796642283,1.5019008217814,-0.0480232227681786,-0.0550274280284386,-0.00917443920395726,0.000270709006089944,0.0708541678136037,0.295091667,0.188804027437759,4.90644775747178e-07,1.0128947834464e-05,5.4102309064263,0,5.4102309064263,0.662716393893518,0,5.4102309064263,4.10687305835344,42.5054438264703,6.03267894934284,40.8065141168327,-1.48954465391238,-2.47652529679985,-7.55268721539695,-0.56017049235345,-1.40003657915609,-5.76553924306624,0.932964995533713,-1.28753197204947,-5.09850125825725,1.00021877384013,11.7674023741698,21.462716613245,1.059084933238,16.0420528840798,30.4225588064883
"3349",2015-10-22,"2",90,30,"Probus",0.299284896,6.82067785464645,5.13553298851168,44.6612524889043,7.8154763435137,1.49279648651314,-0.0488728424769228,-0.0560009649227959,-0.00937465435716971,0.000270591666798344,0.0701315085583372,0.293954948,0.191928825518672,5.18229513600725e-07,1.0058966890162e-05,5.67492085472215,0,5.67492085472215,0.698479567422643,0,5.67492085472215,4.24154226000229,42.7572730250203,6.04683497436148,40.8629333998728,-1.08048471164527,-0.889197676934474,-4.62260944301857,-0.662619450497084,4.68840080906253,7.40894150753038,-0.118309419522981,9.08151852043002,16.0145387179525,0.464592850286643,13.5665743604984,25.286133996247,0.877153572007741,17.0083012062523,31.1461596126501
"3408",2015-10-23,"2",90,30,"Probus",0.303073958,6.77205383704453,5.13709985893758,44.7593810789184,7.75976049423992,1.48363957415916,-0.0496942082776539,-0.0569421278332636,-0.00957095032303993,0.000270466773789847,0.0693322854153017,0.296986198,0.18359603246888,4.46981159975235e-07,9.990733882986e-06,4.86150679286763,0,4.86150679286763,0.631012560577421,0,4.86150679286763,4.37407251568548,43.0307103885086,6.06108730377024,40.9199948081756,-1.47691636135231,-0.576531850410894,-3.48455034066511,-0.889939604860009,5.12964200225965,7.67589558577462,-0.166708423769562,7.84691842511809,13.8379285194527,0.0368428116142901,12.3784187880199,23.4970409243478,0.773730776048735,21.4072884183416,41.8804684737537
"3467",2015-10-24,"2",90,30,"Probus",0.30075,6.72322412287274,5.13865455093782,44.8557189296465,7.70380894747245,1.47441782659697,-0.0504921746435393,-0.0578564780555672,-0.00976427129784574,0.000270334107053282,0.0684577093259864,0.2947885415,0.18963730811722,4.9789758295747e-07,9.92401887543419e-06,5.37912810510489,0,5.37912810510489,0.688558149509446,0,5.37912810510489,4.50381053541899,43.3223040248119,6.07543184145006,40.9777409744634,-1.80170115987312,-2.89799264487377,-9.02377952530537,-0.0824923208438321,-1.33950415421606,-5.21564248776265,0.617172429072015,6.97153815189067,11.9275590298055,0.941731757471297,9.1953820246837,16.4457653661107,0.990274500283612,23.6578751351424,46.1557006150732
"3526",2015-10-25,"2",90,30,"Probus",0.300497396,6.67413205138669,5.14019696551432,44.9501670189176,7.6475567784755,1.46511800513521,-0.0512712736580431,-0.0587492084400564,-0.00995549090928164,0.000270194766644507,0.067509219456803,0.294561198,0.190262266908714,5.03386204300974e-07,9.85857674920971e-06,5.40256273397776,0,5.40256273397776,0.699253337410245,0,5.40256273397776,4.63014533634269,43.6281711128774,6.08986433064974,41.0362084577975,-1.07141527116758,-1.52823400808243,-5.75816565075885,-1.01962051264408,-1.42015545445947,-5.49833878467893,-0.737454204763104,13.5606034265852,25.378485604409,0.916257108467954,15.4786690808698,29.3289423027062,1.00506896325158,18.0974089638275,36.0476851328014
"3585",2015-10-26,"2",90,30,"Probus",0.300648958,6.62471850308322,5.14172700438084,45.0426302397894,7.59093624514365,1.4557259925304,-0.052035660598829,-0.0596250814218921,-0.0101454004825296,0.000270047065811205,0.0664884655981912,0.294636979,0.190053947769709,5.01551984594081e-07,9.7941491752678e-06,5.34769900838947,0,5.34769900838947,0.701904996252602,0,5.34769900838947,4.75251533133652,43.9441064951832,6.1043803560885,41.0954271334162,-0.978017002760276,-0.982879873858835,-4.62311832611649,-0.532884693841792,3.32366601251223,4.02434313450293,-0.340923790049828,9.60150538412166,17.3979249127925,0.635880450020528,15.5067286891712,29.7416870722061,0.934354107591444,16.7071643843742,31.9775497558752
"3644",2015-10-27,"2",90,30,"Probus",0.298325,6.57492226481553,5.14324456997576,45.1330174645052,7.53387720636908,1.44622686860035,-0.052789065681977,-0.0604883719648153,-0.0103346986630656,0.000269892177946293,0.0653972893903327,0.293475,0.193248184647303,5.30195771325349e-07,9.73046597315914e-06,5.61635027347334,0,5.61635027347334,0.749085730702556,0,5.61635027347334,4.87041457919366,44.2657036550891,6.11897534639645,41.1554196450664,-2.7085921717574,-0.19880052950738,-2.68582146172485,-1.83076303609953,8.47425991061905,14.5478761770745,-0.913815547233264,14.8246284110626,27.9946514307831,0.11707583030931,22.8717090306682,44.5211316620309,0.759693327298913,30.9040950069364,61.0842777950637
"3703",2015-10-28,"2",90,30,"Probus",0.298325,6.52468026695463,5.14474956547468,45.2212415698503,7.47630739379316,1.43660497187547,-0.0535347639937897,-0.0613428296458893,-0.0105239833679172,0.000269729369679198,0.0642377483777057,0.293475,0.193248184647303,5.30195771325349e-07,9.66724606582726e-06,5.57986022820605,0,5.57986022820605,0.753188801510555,0,5.57986022820605,4.98339807784802,44.5884840443212,6.13364457689385,41.2162009263643,-1.67205477717706,-0.43484911998006,-3.55643603636684,-0.828067377049708,5.48439356202514,8.56885944534191,-0.426064183126035,11.1403536614438,20.3346848001987,0.499417271337725,14.5801914724584,28.5363169823236,0.905755638570781,17.5012081796748,33.7663490836761
"3762",2015-10-29,"2",90,30,"Probus",0.298325,6.47392775537539,5.14624189480291,45.3072194275455,7.4181526088767,1.42684395965981,-0.0542755378688822,-0.0621916459471713,-0.0107137455153459,0.000269558934358149,0.0630120667265826,0.293475,0.193248184647303,5.30195771325349e-07,9.60419823785722e-06,5.54346950582563,0,5.54346950582563,0.756685645528449,0,5.54346950582563,5.09108600125451,44.9080303155186,6.14838317270835,41.2777777970039,-0.538658061516535,1.35316735184334,-0.333879402379616,-0.1772903672567,4.18774455869224,6.08624465788015,0.0742098717393399,4.51722807008664,6.90737190577297,0.138795960250444,8.66155237014831,15.9530703937832,0.735079911083725,11.3536757755858,20.9798398219802
"3821",2015-10-30,"2",90,30,"Probus",0.301810938,6.42259845756004,5.14772146264783,45.3908718641069,7.3593369132297,1.41692687799537,-0.0550136611960517,-0.0630374244075309,-0.0109043637812466,0.000269381091994318,0.061722630531458,0.296253646,0.185609790560166,4.63527001807491e-07,9.54102189343716e-06,4.81453355803405,0,4.81453355803405,0.695506401501003,0,4.81453355803405,5.19316680230514,45.2201187393599,6.16318611222867,41.3401486388411,-1.58577136685447,11.0735682637678,20.8114912575546,-1.57440534614193,16.4206321175689,31.2873172875343,-1.24659072463908,16.6236593607993,32.3252172045088,-0.891355372808483,18.5136529869335,36.612468002738,-0.363995760579245,19.7171321477784,38.7424340519994
"3880",2015-10-31,"2",90,30,"Probus",0.29932663,6.37062479512648,5.14918817447113,45.472123595313,7.29978287213707,1.40683625144378,-0.0557508849708768,-0.0638821719688767,-0.0110961023073653,0.000269195769250647,0.0603720030691568,0.293975815,0.191871462914938,5.1771358122433e-07,9.47740798691699e-06,5.34150233164935,0,5.34150233164935,0.743425894409915,0,5.34150233164935,5.28939912813738,45.5208459621307,6.1780482308916,41.4033031560405,-1.42091335223626,-0.606476287554939,-3.68042221870647,-1.38399591721704,6.9326445456199,12.1459830440001,-0.427350935876618,7.90559835332931,13.9145033438534,0.212989211547406,16.9178563859201,33.3068476018119,0.833571932787692,17.9350721805901,34.8396808826242
"3939",2015-11-01,"2",90,30,"Probus",0.298325,6.31793818534215,5.15064193652096,45.550903141026,7.2394119000483,1.39655420045975,-0.0564884280552493,-0.0647272864355199,-0.0112891076028082,0.000269002379430679,0.058962875516332,0.293475,0.193248184647303,5.30195771325349e-07,9.4130402662874e-06,5.43313459186937,0,5.43313459186937,0.764751119672001,0,5.43313459186937,5.37961251977566,45.8067453040803,6.1929642252984,41.4672222225638,-1.81632630374208,0.289983141183476,-2.0286054727107,-1.56590817317859,11.0267489090782,19.5585404950944,-0.640142085820661,11.5820770668056,21.72234533011,-0.413313488495027,18.7501307907133,36.3756583463742,0.803074783984577,23.0798959005889,45.9376522060077
"3998",2015-11-02,"2",90,30,"Probus",0.298325,6.26446946251894,5.15208265584391,45.6271427266049,7.17814474343306,1.38606259159533,-0.0572269820176189,-0.0655735595543307,-0.0114834102857966,0.000268802242601443,0.0574980734031253,0.293475,0.193248184647303,5.30195771325349e-07,9.34759693097228e-06,5.39536120103609,0,5.39536120103609,0.767048730638422,0,5.39536120103609,5.46370689459609,46.0748880257813,6.20792865765491,41.5318778193318,-2.22620231615298,13.3543656126401,25.4900697721176,-1.69667093974874,14.1662813159854,27.1648907212365,-0.916809377114114,16.1763459465693,31.235783105889,-0.880108596119579,20.2895541508359,40.0398801174729,-0.805198631332117,22.7412192135917,45.642928446758
"4057",2015-11-03,"2",90,30,"Probus",0.299891146,6.21014943749873,5.15351024029682,45.7007781774952,7.11590212186792,1.37534322302233,-0.0579667149465208,-0.066421182295006,-0.0116789238002688,0.000268593745347681,0.0559805507462027,0.2945864585,0.190192826737552,5.02774272656923e-07,9.28075276301306e-06,5.07972892668518,0,5.07972892668518,0.739661459788064,0,5.07972892668518,5.54165083692109,46.3229654086013,6.22293596052905,41.5972330623959,-1.04807701899298,6.16932703639102,10.8489210247606,-0.647085472012642,8.25358197903938,15.4722305091771,-0.626102603707263,11.5612010681834,21.842186507529,-0.491390909358432,11.885753542906,22.7456915654175,-0.218272094242767,12.8014718858348,24.0768096181625
"4116",2015-11-04,"2",90,30,"Probus",0.300244792,6.15490960062067,5.15492459855851,45.7717488137758,7.05260553353162,1.36437804507335,-0.0587072806177078,-0.0672697602508519,-0.0118754489811114,0.000268378061062309,0.0544133618873245,0.294434896,0.190609466390042,5.06453676194001e-07,9.21218174798925e-06,5.07909707121535,0,5.07909707121535,0.735415261029406,0,5.07909707121535,5.61347874841258,46.5493481087922,6.23798044191768,41.6632423224313,-2.00744989656394,-0.484980142920935,-3.00477895857059,-1.18519528684942,7.83781660779244,13.4309498272925,-0.636743666558748,12.7228872105229,24.340576276222,-0.101901387173086,15.1075823395431,29.4352277144036,1.07375395913082,22.7935604929366,45.5245301794715
"4175",2015-11-05,"2",90,30,"Probus",0.298325,6.09868296144275,5.15632564014137,45.839997351465,6.98817821740043,1.35314941285376,-0.0594478398352338,-0.0681183297729363,-0.0120726771343163,0.000268154749722983,0.0527996603199526,0.293475,0.193248184647303,5.30195771325349e-07,9.14156016163466e-06,5.27643835921054,0,5.27643835921054,0.774571241000368,0,5.27643835921054,5.67928693511148,46.7531200451867,6.25305629061405,41.7298514348132,-1.61600076343271,-0.817368075866459,-4.27358281201515,-1.47220902204411,0.141099244300413,-2.28019417314252,-0.435550605506008,6.27763607735932,11.1126346654566,0.747963677919718,19.2493233031987,38.2484678035862,0.872750836306685,19.8375555352295,39.2529821166865
"4234",2015-11-06,"2",90,30,"Probus",0.300547917,6.04140500779616,5.15771327540275,45.905469817236,6.9225462521809,1.3416403656239,-0.0601870789857292,-0.0689653875249226,-0.0122701945105408,0.00026792388466676,0.0511426717012129,0.2954453125,0.187831869164938,4.82277081475567e-07,9.0685700624867e-06,4.7612361717892,0,4.7612361717892,0.735346774327283,0,4.7612361717892,5.73922873126344,46.9340850487483,6.26815758186537,41.7969979984763,-0.102732365061499,-2.77450553774294,-8.45013558314372,0.0902134691314994,-1.37898041528991,-5.26414926913788,0.760274009909516,-0.848195696387629,-4.35173130407882,0.964528154201895,5.72630073006274,8.6989403833762,1.03415868259407,6.44545277847751,11.4809740571257
"4293",2015-11-07,"2",90,30,"Probus",0.30075,5.98301475805869,5.15908741555623,45.9681154828414,6.85563976205776,1.32983492572199,-0.0609232376131349,-0.0698089149043099,-0.0124674881904064,0.000267686125927155,0.0494457190798436,0.2946875,0.189915067427386,5.00331766917851e-07,8.99290310197111e-06,4.89826502588167,0,4.89826502588167,0.735036427963347,0,4.89826502588167,5.79350878081648,47.0927456057879,6.28327828330957,41.8646117606991,-1.15175223939196,-0.83137458771351,-4.13126684536748,-0.821533005812167,-0.627956098701957,-3.61434161431508,0.253878407860381,3.30749758525482,4.95522445672031,0.801931020074926,12.4709087166577,23.8472710176337,0.819318155703912,15.4069993959763,30.233268993985
"4352",2015-11-08,"2",90,30,"Probus",0.300598438,5.92345587424713,5.16044797268278,46.0278868250119,6.78739419213127,1.31771840839008,-0.0616541387069063,-0.0706464181578035,-0.0126639527948397,0.000267440300111253,0.0477121648132456,0.294611719,0.19012338656639,5.02162862143632e-07,8.91426454241671e-06,4.87320180908149,0,4.87320180908149,0.741962717918969,0,4.87320180908149,5.84237661508746,47.2302542200061,6.29841226117859,41.9326150839049,-2.94618594550682,2.24158942417992,2.23622406408919,-1.82756958906348,18.6203301840089,36.6543523509443,-1.63043078234653,19.3303153292571,38.4882005602408,-1.55963259741562,21.3738571624285,43.0456251211305,0.350228308671346,28.7211502481303,58.2685769630262
"4411",2015-11-09,"2",90,30,"Probus",0.298779688,5.86267779985739,5.16179485974165,46.0847395158694,6.71775161221177,1.30527773303478,-0.0623772201636114,-0.0714749609429681,-0.0128588994871964,0.000267187213926683,0.0459454287550724,0.293702344,0.192623224481328,5.2450369140656e-07,8.83237736131268e-06,5.04324948183494,0,5.04324948183494,0.781864971690647,0,5.04324948183494,5.88611967907294,47.3483391445954,6.31355328675491,42.0009234895577,-1.71845911893011,-0.156210314050729,-2.51904493028036,-1.59532535256376,-0.078260414252902,-1.34200504211567,-0.746157366910512,9.95392449797294,19.393973124701,0.5696008115369,19.1295420646071,37.6772341052066,1.00116244201342,20.1058839791026,40.4854781590588
